AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|ActivityType|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
5|Big Bend Seagrasses Aquatic Preserve|477|Suwannee River Water Management District Water Resource Monitoring Program|WIN_21FLSUW_129841|Total Phosphorus|Bottom|Sample|2020-02-13|2020-02-13|1|0.1875|0.1875|0.1875|0.1875|
9|Cape Haze Aquatic Preserve|476|Charlotte Harbor Estuaries Volunteer Water Quality Monitoring Network|WIN_21FLCHAR_CHWW1|Total Phosphorus|Bottom|Sample|2021-06-15|2021-11-02|3|0.062|0.31|0.14|0.170666666666667|0.126812197100016
9|Cape Haze Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLFTM_G2SD0029|Total Phosphorus|Bottom|Sample|2020-07-27|2020-07-27|1|0.042|0.042|0.042|0.042|
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670095|Total Phosphorus|Bottom|Sample|2008-05-13|2015-04-07|16|0.025|0.428|0.144|0.196125|0.121547727251479
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670102|Total Phosphorus|Bottom|Sample|2010-10-12|2015-05-18|8|0.074|0.419|0.1485|0.179125|0.114076963368721
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670110|Total Phosphorus|Bottom|Sample|2008-11-05|2014-04-15|6|0.023|0.039|0.0305|0.0308333333333333|0.006735478206235
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670120|Total Phosphorus|Bottom|Sample|2010-12-16|2015-02-04|5|0.017|0.04|0.036|0.0332|0.00936482781475452
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670121|Total Phosphorus|Bottom|Sample|2010-07-06|2014-06-03|7|0.009|0.058|0.034|0.0328571428571429|0.0169157576579607
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670122|Total Phosphorus|Bottom|Sample|2014-09-09|2014-09-09|1|0.07|0.07|0.07|0.07|
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670133|Total Phosphorus|Bottom|Sample|2010-09-08|2016-02-11|4|0.027|0.074|0.0505|0.0505|0.0225462487641145
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670134|Total Phosphorus|Bottom|Sample|2009-04-15|2013-01-10|8|0.008|0.112|0.0515|0.04775|0.0343958053921031
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670135|Total Phosphorus|Bottom|Sample|2012-04-11|2015-02-04|7|0.019|0.115|0.045|0.0541428571428572|0.0347966884029145
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670136|Total Phosphorus|Bottom|Sample|2011-11-15|2014-06-03|5|0.047|0.197|0.106|0.1074|0.0575873249943076
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|670137|Total Phosphorus|Bottom|Sample|2010-06-01|2014-09-09|6|0.026|0.174|0.098|0.105666666666667|0.0564293068065404
9|Cape Haze Aquatic Preserve|479|Southwest Florida Water Management District - Water Quality Monitoring|WIN_21FLSWFD_670134|Total Phosphorus|Bottom|Sample|2020-11-03|2020-11-03|1|0.086|0.086|0.086|0.086|
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|209|Total Phosphorus|Bottom|Sample|2010-08-06|2010-10-26|2|0.00559152|0.00691163|0.006251575|0.006251575|0.000933458732912173
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|211|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-13|102|0.00113054|0.03111399|0.0053847|0.00639906637254902|0.00455684545264253
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|212|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-13|102|0.0013009|0.04203761|0.005056465|0.00661423352941177|0.00570430439443614
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|213|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-13|102|0.00201329|0.0246327|0.00525784|0.00639400931372549|0.00384350204573986
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|214|Total Phosphorus|Bottom|Sample|1996-03-14|2020-11-13|39|0.00132965|0.008897|0.00527753|0.00572640435897436|0.00172905218862181
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|215|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-13|42|0.00162188|0.01093079|0.005205285|0.00565468642857143|0.00196870597380902
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|216|Total Phosphorus|Bottom|Sample|1997-10-22|2020-11-13|40|0.00196282|0.017898|0.005099465|0.005736446|0.00296635833235161
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|216i|Total Phosphorus|Bottom|Sample|1995-12-06|1997-07-29|6|0.0044912|0.00673679|0.00534297|0.00543331333333333|0.000965187115800178
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|217|Total Phosphorus|Bottom|Sample|1996-03-14|2020-11-13|40|0.00170225|0.01927133|0.00532516|0.00628288375|0.00331441406331201
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|218|Total Phosphorus|Bottom|Sample|1996-03-14|2020-11-13|40|0.00161214|0.01860127|0.005111115|0.00554197725|0.00255903239234114
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|219|Total Phosphorus|Bottom|Sample|1997-10-11|2020-11-13|92|0.00172214|0.03297727|0.005379695|0.00694081271739131|0.00497892140573431
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|219i|Total Phosphorus|Bottom|Sample|1995-03-28|1997-07-30|9|0.00410402|0.0069691|0.00433633|0.00474070777777778|0.000905336151434617
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|220|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-14|102|0.00158292|0.03811747|0.004781125|0.00655715382352941|0.00550435014413992
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|221|Total Phosphorus|Bottom|Sample|1995-03-28|2011-07-18|64|0.00178099|0.03116894|0.00473444|0.00609489265625|0.0048121536774766
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|222|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-15|103|0.00144028|0.02908752|0.00487837|0.00577303203883495|0.00357067750713688
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|223|Total Phosphorus|Bottom|Sample|1996-03-14|2020-11-14|40|0.00335684|0.02033427|0.00501182|0.0059749365|0.00296838720178065
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|224|Total Phosphorus|Bottom|Sample|1996-03-14|2020-11-15|40|0.00348765|0.01420865|0.005115|0.00540408375|0.00185012249677287
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|225|Total Phosphorus|Bottom|Sample|1997-10-11|2020-11-15|93|0.00049852|0.02960317|0.00496|0.00606450709677419|0.00426352549889239
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|225i|Total Phosphorus|Bottom|Sample|1995-03-28|1997-07-30|9|0.00340711|0.00634962|0.00456863|0.00455142333333333|0.00097930642750367
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|226|Total Phosphorus|Bottom|Sample|1996-03-15|2020-11-14|38|0.00372801|0.01517102|0.005534185|0.00657539657894737|0.00272105777077172
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|227|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-14|103|0.00140414|0.02614923|0.00492327|0.00596292737864078|0.00345648100941024
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|228|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-15|103|0.00216816|0.02626575|0.00499229|0.00599749815533981|0.0038685583121488
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|229|Total Phosphorus|Bottom|Sample|1996-03-15|1996-03-15|1|0.00356198|0.00356198|0.00356198|0.00356198|
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|230|Total Phosphorus|Bottom|Sample|1995-03-27|2020-11-15|103|0.00181011|0.03144611|0.00519043|0.00609364650485437|0.00426211113144664
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|231|Total Phosphorus|Bottom|Sample|1997-10-23|2020-11-15|94|0.00172657|0.0255611|0.0050685|0.00585971191489362|0.00356476044925469
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|231i|Total Phosphorus|Bottom|Sample|1995-03-27|1997-07-30|9|0.00340711|0.00681423|0.00503324|0.00487836666666667|0.00107016503229642
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|232|Total Phosphorus|Bottom|Sample|1996-03-15|2020-11-15|39|0.00175868|0.01153922|0.005394|0.00583702307692308|0.00218601871794263
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|233|Total Phosphorus|Bottom|Sample|1995-03-27|2011-07-15|65|0.00258115|0.01461652|0.00503324|0.00598403246153846|0.0026913014627639
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|234|Total Phosphorus|Bottom|Sample|1995-03-27|2011-07-15|66|0.0027602|0.02970827|0.00468168|0.00631238015151515|0.00433644298834797
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|235|Total Phosphorus|Bottom|Sample|1996-03-15|2020-11-15|39|0.00205724|0.01209719|0.00532882|0.0058476282051282|0.00248729559869208
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|236|Total Phosphorus|Bottom|Sample|1995-03-27|2011-07-15|66|0.00286507|0.023825|0.005226825|0.00634772924242424|0.00359285137207518
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|237|Total Phosphorus|Bottom|Sample|1995-03-27|2020-11-15|102|0.00166003|0.02297634|0.00511067|0.0057878062745098|0.00274620803963723
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|238|Total Phosphorus|Bottom|Sample|1996-03-15|2011-12-01|3|0.0036742|0.01207977|0.00549784|0.00708393666666667|0.00442155840549838
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|239|Total Phosphorus|Bottom|Sample|1995-03-24|2020-11-15|102|0.00191263|0.01762484|0.00513158|0.00559003549019608|0.00227589226795076
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|240|Total Phosphorus|Bottom|Sample|1995-03-24|2011-07-15|65|0.00224317|0.01165388|0.00491334|0.00544556584615385|0.00214985604529618
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|241|Total Phosphorus|Bottom|Sample|1996-03-16|2011-12-02|3|0.0039091|0.00805318|0.00622677|0.00606301666666667|0.00207688736508106
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|242|Total Phosphorus|Bottom|Sample|1995-03-24|2020-12-13|102|0.00209073|0.01471254|0.005520565|0.0060650118627451|0.00242610355160622
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243|Total Phosphorus|Bottom|Sample|1997-10-23|2020-12-13|93|0.00129315|0.01366883|0.0050561|0.00545808|0.00217080607076286
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243i|Total Phosphorus|Bottom|Sample|1995-03-24|1997-07-30|8|0.00387172|0.00673679|0.00429761|0.00459766625|0.000965326267123305
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244|Total Phosphorus|Bottom|Sample|1996-03-16|2020-12-13|99|0.00245467|0.01893444|0.00583036|0.00655872414141414|0.00291904563616402
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244i|Total Phosphorus|Bottom|Sample|1995-03-24|1995-12-08|3|0.00433633|0.00487837|0.00480093|0.00467187666666667|0.000293160216491483
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|245|Total Phosphorus|Bottom|Sample|1996-03-16|2011-07-15|59|0.00051623|0.04960031|0.00619475|0.00784397576271186|0.00711244016842908
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|246|Total Phosphorus|Bottom|Sample|1995-03-24|2020-12-13|102|0.00085178|0.02531024|0.00515685|0.0058750368627451|0.00360751232399807
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|247|Total Phosphorus|Bottom|Sample|1996-03-16|2020-12-13|39|0.00202873|0.01256583|0.0060171|0.00644799615384615|0.00213920837199506
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248|Total Phosphorus|Bottom|Sample|1998-01-27|2020-12-13|90|0.00085178|0.03288414|0.005229975|0.005913305|0.00371914258590236
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248i|Total Phosphorus|Bottom|Sample|1995-03-24|1997-08-08|9|0.00309738|0.00712397|0.00526554|0.00516229444444444|0.00119459889576074
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249|Total Phosphorus|Bottom|Sample|1998-01-27|2020-12-13|89|0.00069691|0.06076|0.00503024|0.00629047056179775|0.00695004119603035
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249i|Total Phosphorus|Bottom|Sample|1995-03-24|1997-10-23|10|0.00356198|0.00619475|0.00538169|0.005059046|0.000993657162083583
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|250|Total Phosphorus|Bottom|Sample|1996-03-16|2020-12-13|39|0.0036093|0.01065678|0.005952|0.00664055769230769|0.00194251614216481
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|251|Total Phosphorus|Bottom|Sample|1995-03-24|2011-07-14|63|0.00108408|0.01470232|0.00571172|0.00586727111111111|0.0021677314353282
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|252|Total Phosphorus|Bottom|Sample|1995-03-24|2020-12-13|102|0.00231529|0.038011|0.00526099|0.00581923196078431|0.00383955893551836
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|253|Total Phosphorus|Bottom|Sample|1996-03-16|2013-01-23|4|0.00369503|0.00623733|0.00531646|0.00514132|0.00127764462607305
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|254|Total Phosphorus|Bottom|Sample|1996-03-16|2011-12-09|3|0.00521689|0.00650449|0.00551257|0.00574465|0.000674443685417841
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|255|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-13|99|0.0022456|0.02234654|0.00573015|0.00650494282828283|0.00316672837616011
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|256|Total Phosphorus|Bottom|Sample|1995-03-24|2020-12-13|101|0.00185436|0.03658776|0.00534297|0.00601281742574258|0.00375132415466876
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|257|Total Phosphorus|Bottom|Sample|2010-07-12|2010-07-12|1|0.00471934|0.00471934|0.00471934|0.00471934|
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|258|Total Phosphorus|Bottom|Sample|1995-03-23|2011-07-14|64|0.00147125|0.02361052|0.00539202|0.00617492390625|0.00325498661954903
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|259|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|102|0.00182745|0.02374061|0.005833685|0.00643056392156863|0.00347148825297378
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|260|Total Phosphorus|Bottom|Sample|2010-07-12|2013-02-07|4|0.00365699|0.00696669|0.005310595|0.0053112175|0.00160222320953054
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261|Total Phosphorus|Bottom|Sample|1996-05-28|2011-07-14|62|0.00056527|0.03348895|0.00557528|0.00711582483870968|0.00500107104211565
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261i|Total Phosphorus|Bottom|Sample|1995-03-23|1995-07-28|2|0.00379429|0.00441376|0.004104025|0.004104025|0.000438031437741631
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|262|Total Phosphorus|Bottom|Sample|1995-03-23|2011-07-14|65|0.00046461|0.03440178|0.00549784|0.00713707153846154|0.00510964296329842
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|263|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|98|0.00254854|0.01952276|0.005530905|0.00622526510204082|0.00282908016398258
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|264|Total Phosphorus|Bottom|Sample|1995-03-28|2020-11-15|101|0.00030974|0.02744275|0.00503324|0.00600085861386139|0.00363826336879645
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|265|Total Phosphorus|Bottom|Sample|1996-03-15|1996-03-15|1|0.00418146|0.00418146|0.00418146|0.00418146|
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|266|Total Phosphorus|Bottom|Sample|2010-07-12|2013-01-17|3|0.00373775|0.00607664|0.00489514|0.00490317666666667|0.00116946571092672
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|267|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|98|0.00162303|0.015872|0.00544909|0.0059152562244898|0.00257585092106263
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|268|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|41|0.00350885|0.0116316|0.0062961|0.00651998536585366|0.00197955986963024
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|269|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|101|0.0020742|0.0334999|0.00617273|0.0067212702970297|0.0036347798562104
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|270|Total Phosphorus|Bottom|Sample|1995-03-23|2020-12-14|101|0.00215345|0.02601827|0.00531863|0.00593345693069307|0.00293336127779711
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|271|Total Phosphorus|Bottom|Sample|1995-03-22|2020-12-14|102|0.00154869|0.02873867|0.00601183|0.00664722784313726|0.00341951693777729
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|272|Total Phosphorus|Bottom|Sample|1995-03-22|2020-12-14|101|0.00030974|0.02724949|0.00565271|0.00618663574257426|0.00333483790700038
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273|Total Phosphorus|Bottom|Sample|1997-10-29|2020-12-14|93|0.00169244|0.02891208|0.00549634|0.00608155903225806|0.00331369606260732
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273i|Total Phosphorus|Bottom|Sample|1995-08-16|1997-08-07|8|0.00332968|0.00704653|0.004955805|0.00499452|0.00108091657979962
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|274|Total Phosphorus|Bottom|Sample|1995-08-16|2011-07-14|64|0.00167258|0.02207177|0.005645465|0.00671932734375|0.00337582447605155
15|Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|275|Total Phosphorus|Bottom|Sample|1995-03-22|2020-12-16|103|0.00061948|0.02207905|0.00603988|0.00658060194174757|0.00333613209265598
