AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|ActivityType|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLGW_3524|Total Nitrogen|Bottom|Sample|2000-06-13|2007-10-09|2|0.54|0.63|0.585|0.585|0.0636396103067893
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLKWAT_FRA-APALACBAY-2|Total Nitrogen|Bottom|Sample|2008-01-14|2008-01-14|1|0.41|0.41|0.41|0.41|
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A1|Total Nitrogen|Bottom|Sample|2000-08-15|2001-04-24|4|0.524|0.72|0.704|0.663|0.0933309523505823
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A10|Total Nitrogen|Bottom|Sample|2001-03-28|2001-03-28|1|0.82|0.82|0.82|0.82|
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A11|Total Nitrogen|Bottom|Sample|2000-09-14|2002-12-17|12|0.24|0.609|0.439|0.419583333333333|0.10246991428382
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A12|Total Nitrogen|Bottom|Sample|2000-09-14|2001-04-24|3|0.304|0.474|0.404|0.394|0.0854400374531753
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A2|Total Nitrogen|Bottom|Sample|2000-08-15|2002-10-22|11|0.313|0.983|0.625|0.632090909090909|0.218503297249929
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A3|Total Nitrogen|Bottom|Sample|2000-08-15|2002-05-20|2|0.404|0.464|0.434|0.434|0.0424264068711929
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A4|Total Nitrogen|Bottom|Sample|2000-08-16|2002-12-17|12|0.405|0.9|0.48|0.51875|0.139001062782072
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A5|Total Nitrogen|Bottom|Sample|2000-08-16|2001-04-24|4|0.574|0.86|0.685|0.701|0.12379014500355
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A6|Total Nitrogen|Bottom|Sample|2000-08-16|2000-08-16|1|0.454|0.454|0.454|0.454|
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A7|Total Nitrogen|Bottom|Sample|2000-08-16|2002-10-22|14|0.33|0.706|0.501|0.494071428571429|0.111470219745499
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A8|Total Nitrogen|Bottom|Sample|2000-08-15|2001-04-25|4|0.534|1.71|0.663|0.8925|0.55035352274697
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_A9|Total Nitrogen|Bottom|Sample|2000-08-15|2001-04-25|4|0.65|0.8|0.6975|0.71125|0.0679871311352377
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|STORET_21FLNWFD_R3|Total Nitrogen|Bottom|Sample|2002-03-13|2002-03-13|1|0.7|0.7|0.7|0.7|
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0014|Total Nitrogen|Bottom|Sample|2019-05-02|2019-05-02|1|0.55|0.55|0.55|0.55|
3|Apalachicola National Estuarine Research Reserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0027|Total Nitrogen|Bottom|Sample|2020-08-05|2020-08-05|1|0.618|0.618|0.618|0.618|
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_CMMERRITT|Total Nitrogen|Bottom|Sample|2015-01-22|2015-01-22|1|1.219|1.219|1.219|1.219|
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLB09|Total Nitrogen|Bottom|Sample|2008-04-17|2010-11-02|3|0.798|1.101|0.9525|0.9505|0.15150990066659
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLNFH01|Total Nitrogen|Bottom|Sample|2013-07-08|2013-07-08|1|0.9899|0.9899|0.9899|0.9899|
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSCPW|Total Nitrogen|Bottom|Sample|2014-05-05|2014-05-05|1|1.1245|1.1245|1.1245|1.1245|
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLSJWM_44897|Total Nitrogen|Bottom|Sample|2020-03-04|2021-08-31|23|0.6835|2.0836|1.1105|1.16463913043478|0.262014995648463
4|Banana River Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLSJWM_44898|Total Nitrogen|Bottom|Sample|2021-05-03|2021-05-03|1|1.2739|1.2739|1.2739|1.2739|
4|Banana River Aquatic Preserve|540|Shellfish Harvest Area Classification Program|WIN_21FLWQA_79SEAS172|Total Nitrogen|Bottom|Sample|2016-06-21|2019-12-10|5|1.104|1.804|1.404|1.4446|0.30560071989444
5|Big Bend Seagrasses Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL04-0036|Total Nitrogen|Bottom|Sample|2004-07-08|2004-07-08|2|0.3212|0.3331|0.32715|0.32715|0.00841457069611993
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Jefferson-Wacissa-3-1|Total Nitrogen|Bottom|Sample|2002-06-18|2002-06-18|1|0.00019|0.00019|0.00019|0.00019|
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-St. Mark's-3-1|Total Nitrogen|Bottom|Sample|2018-02-11|2018-06-17|3|0.00019|0.00025|0.00023|0.000223333333333333|0.0000305505046330389
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-St. Mark's River-3-1|Total Nitrogen|Bottom|Sample|2001-01-08|2004-02-20|11|0.00018|0.00054|0.0003|0.000325454545454545|0.000101721545049575
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River-1-1|Total Nitrogen|Bottom|Sample|2019-02-20|2019-02-20|1|0.00043|0.00043|0.00043|0.00043|
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River-2-1|Total Nitrogen|Bottom|Sample|2007-07-18|2007-09-11|2|0.00052|0.00058|0.00055|0.00055|0.0000424264068711929
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River Lower-2-1|Total Nitrogen|Bottom|Sample|1999-03-27|2001-06-30|2|0.00057|0.00058|0.000575|0.000575|0.00000707106781186549
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|Wakulla-Wakulla River Lower-3-1|Total Nitrogen|Bottom|Sample|2006-10-06|2006-10-06|1|0.00035|0.00035|0.00035|0.00035|
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|WIN_21FLKWAT_LEV-CEDARK-2-1|Total Nitrogen|Bottom|Sample|2020-08-31|2020-08-31|1|0.58|0.58|0.58|0.58|
5|Big Bend Seagrasses Aquatic Preserve|514|Florida LAKEWATCH Program|WIN_21FLKWAT_WAK-WA-RIVER-2|Total Nitrogen|Bottom|Sample|2019-11-15|2021-09-08|3|0.34|0.49|0.41|0.413333333333333|0.0750555349946513
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_21830|Total Nitrogen|Bottom|Sample|2004-08-17|2004-08-17|1|0.37|0.37|0.37|0.37|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_21832|Total Nitrogen|Bottom|Sample|2004-08-23|2004-08-23|1|1.14|1.14|1.14|1.14|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_21840|Total Nitrogen|Bottom|Sample|2004-08-17|2004-08-17|1|0.32|0.32|0.32|0.32|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_34879|Total Nitrogen|Bottom|Sample|2015-12-14|2015-12-14|1|0.5|0.5|0.5|0.5|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3526|Total Nitrogen|Bottom|Sample|2001-03-06|2014-01-08|5|0.234|0.965|0.254|0.4456|0.314355372150692
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3528|Total Nitrogen|Bottom|Sample|2000-03-13|2016-09-13|7|0.186|0.511|0.33|0.334714285714286|0.103327495994878
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_3564|Total Nitrogen|Bottom|Sample|2002-01-14|2015-11-04|11|0.307|1.135|0.783|0.727272727272727|0.288481226740698
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_6976|Total Nitrogen|Bottom|Sample|2003-08-04|2011-08-18|6|0.348|1.504|1.2155|1.01033333333333|0.524763057642844
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_9683|Total Nitrogen|Bottom|Sample|2001-10-22|2001-10-22|1|1.86|1.86|1.86|1.86|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_9693|Total Nitrogen|Bottom|Sample|2001-10-03|2005-04-27|5|0.28|0.378|0.32|0.3296|0.043020925141145
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_9695|Total Nitrogen|Bottom|Sample|2001-09-27|2001-09-27|1|1.02|1.02|1.02|1.02|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLGW_9717|Total Nitrogen|Bottom|Sample|2001-09-25|2001-09-25|1|0.22|0.22|0.22|0.22|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_JEF-WA-ACISSA-3|Total Nitrogen|Bottom|Sample|1994-11-10|2003-02-10|2|0.15|0.17|0.16|0.16|0.014142135623731
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-ST-RIVER-1|Total Nitrogen|Bottom|Sample|2000-10-28|2000-10-28|1|0.27|0.27|0.27|0.27|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-ST-RIVER-2|Total Nitrogen|Bottom|Sample|2001-06-11|2007-05-17|3|0.18|0.33|0.25|0.253333333333333|0.0750555349946514
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-ST-RIVER-3|Total Nitrogen|Bottom|Sample|2005-07-05|2005-07-05|1|0.21|0.21|0.21|0.21|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-WA-LOWER-2|Total Nitrogen|Bottom|Sample|2000-08-31|2012-12-01|3|0.41|0.6|0.53|0.513333333333333|0.0960902353693305
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-WA-LOWER-3|Total Nitrogen|Bottom|Sample|2006-01-04|2015-01-06|4|0.47|0.62|0.54|0.5425|0.0618465843842649
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-WA-RIVER-1|Total Nitrogen|Bottom|Sample|1998-07-20|2016-07-12|20|0.37|1.08|0.59|0.6575|0.19609007060398
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLKWAT_WAK-WA-RIVER-3|Total Nitrogen|Bottom|Sample|1998-06-26|2016-05-23|6|0.51|0.95|0.62|0.686666666666667|0.201362028860127
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSUW_SUW305C1|Total Nitrogen|Bottom|Sample|2007-02-06|2007-02-06|1|0.988|0.988|0.988|0.988|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSUW_SUW410C1|Total Nitrogen|Bottom|Sample|1990-11-14|1990-11-14|1|0.64|0.64|0.64|0.64|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSUW_WAS005C1|Total Nitrogen|Bottom|Sample|2008-02-20|2009-09-21|3|0.108|0.53|0.219|0.285666666666667|0.218756333241653
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_25SEAS120|Total Nitrogen|Bottom|Sample|2012-11-14|2012-11-14|1|0.905|0.905|0.905|0.905|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQA_30SEAS111|Total Nitrogen|Bottom|Sample|2013-09-30|2013-09-30|1|0.564|0.564|0.564|0.564|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACHEEBAYSM2|Total Nitrogen|Bottom|Sample|2011-10-05|2011-10-05|1|0.415|0.415|0.415|0.415|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLWQSP_APALACHEEBAYSM3|Total Nitrogen|Bottom|Sample|2011-07-26|2011-07-26|1|0.475|0.475|0.475|0.475|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLGW_3526|Total Nitrogen|Bottom|Sample|2020-03-04|2020-07-07|2|0.532|1.056|0.794|0.794|0.370523953341751
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLGW_3528|Total Nitrogen|Bottom|Sample|2020-07-20|2020-07-20|1|0.27|0.27|0.27|0.27|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_9717|Total Nitrogen|Bottom|Sample|2021-03-29|2021-03-29|1|0.3|0.3|0.3|0.3|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G1TLHR0091|Total Nitrogen|Bottom|Sample|2019-01-28|2021-06-23|5|0.248|0.637|0.46|0.4828|0.154818280574356
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G1TLHR0101|Total Nitrogen|Bottom|Sample|2019-01-08|2019-01-08|1|0.828|0.828|0.828|0.828|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1NED0003|Total Nitrogen|Bottom|Sample|2017-07-31|2021-08-24|9|0.314|1.804|0.736|0.849444444444444|0.471487834177912
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1NED0004|Total Nitrogen|Bottom|Sample|2018-07-25|2018-07-25|1|0.934|0.934|0.934|0.934|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1NED0006|Total Nitrogen|Bottom|Sample|2017-08-22|2021-02-22|5|0.754|1.104|0.854|0.88|0.134647688431699
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1NED0009|Total Nitrogen|Bottom|Sample|2017-11-20|2017-11-20|1|0.544|0.544|0.544|0.544|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1NED0018|Total Nitrogen|Bottom|Sample|2018-02-13|2018-02-13|1|1.32|1.32|1.32|1.32|
5|Big Bend Seagrasses Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLWQA_G1WA0056|Total Nitrogen|Bottom|Sample|2017-12-19|2017-12-19|1|0.387|0.387|0.387|0.387|
5|Big Bend Seagrasses Aquatic Preserve|540|Shellfish Harvest Area Classification Program|WIN_21FLWQA_32SEAS020|Total Nitrogen|Bottom|Sample|2017-12-26|2018-12-19|2|0.639|0.8|0.7195|0.7195|0.113844191771034
6|Biscayne Bay Aquatic Preserve|4058|City of Miami Beach Water Monitoring|24|Total Nitrogen|Bottom|Sample|2016-09-12|2017-02-23|2|0.454|0.456|0.455|0.455|0.0014142135623731
6|Biscayne Bay Aquatic Preserve|4058|City of Miami Beach Water Monitoring|26|Total Nitrogen|Bottom|Sample|2018-05-29|2018-05-29|1|0.54|0.54|0.54|0.54|
6|Biscayne Bay Aquatic Preserve|103|EPA STOrage and RETrieval Data Warehouse (STORET)|NARS_WQX-FL04-0010|Total Nitrogen|Bottom|Sample|2004-07-19|2004-07-19|1|0.2653|0.2653|0.2653|0.2653|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLDADE_BB05A|Total Nitrogen|Bottom|Sample|2013-06-03|2013-06-03|1|0.43|0.43|0.43|0.43|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLDADE_BB19|Total Nitrogen|Bottom|Sample|2010-09-14|2010-09-14|1|0.08|0.08|0.08|0.08|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLDADE_BL01|Total Nitrogen|Bottom|Sample|2010-03-03|2010-03-03|1|0.66|0.66|0.66|0.66|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLDADE_BB05A|Total Nitrogen|Bottom|Sample|2020-09-14|2020-09-14|1|0.39|0.39|0.39|0.39|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLDADE_BB08|Total Nitrogen|Bottom|Sample|2020-12-10|2020-12-10|1|0.324|0.324|0.324|0.324|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLDADE_BB24|Total Nitrogen|Bottom|Sample|2020-09-15|2020-09-15|1|0.12|0.12|0.12|0.12|
6|Biscayne Bay Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLDADE_BB31|Total Nitrogen|Bottom|Sample|2020-11-05|2020-11-05|1|0.262|0.262|0.262|0.262|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|BB14|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|24|0.184|0.724|0.339|0.375208333333333|0.128615699618693
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|DM00|Total Nitrogen|Bottom|Sample|2020-08-13|2021-01-14|3|0.387|1.204|0.824|0.805|0.40883126103565
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|DM08|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|24|0.214|1.267|0.4725|0.523125|0.242402344747592
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|DM28|Total Nitrogen|Bottom|Sample|2019-04-03|2020-04-07|13|0.224|0.459|0.34|0.359461538461538|0.0799527103820496
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|FK01|Total Nitrogen|Bottom|Sample|2020-08-13|2021-01-14|2|0.302|0.584|0.443|0.443|0.199404112294606
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|FK02|Total Nitrogen|Bottom|Sample|2020-08-17|2021-01-14|3|0.275|0.975|0.561|0.603666666666667|0.351945071471861
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JFK03|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|23|0.234|1.204|0.353|0.415652173913044|0.208323744706876
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JFKA|Total Nitrogen|Bottom|Sample|2020-12-09|2020-12-09|1|0.292|0.292|0.292|0.292|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JFKB|Total Nitrogen|Bottom|Sample|2020-12-09|2020-12-09|1|0.256|0.256|0.256|0.256|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JFKC|Total Nitrogen|Bottom|Sample|2020-12-09|2020-12-09|1|0.235|0.235|0.235|0.235|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JT29|Total Nitrogen|Bottom|Sample|2019-04-02|2020-05-05|14|0.164|0.518|0.3255|0.319357142857143|0.107695158910451
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JT61|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|23|0.224|1.204|0.336|0.389782608695652|0.197461378622329
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JT66|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|21|0.164|0.424|0.334|0.328285714285714|0.0678248795481001
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|JT71|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|22|0.204|0.514|0.3395|0.3425|0.0716996048338715
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|LR03|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|19|0.434|1.44|1.05|1.07284210526316|0.23094522274001
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|TOW1|Total Nitrogen|Bottom|Sample|2020-06-03|2020-06-03|1|0.6|0.6|0.6|0.6|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|TOW2|Total Nitrogen|Bottom|Sample|2020-06-03|2020-06-03|1|0.69|0.69|0.69|0.69|
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|VR01|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|21|0.172|0.567|0.339|0.333047619047619|0.0820246768908456
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|VR11|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|23|0.214|0.7|0.329|0.34695652173913|0.116995523714243
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|WQ01|Total Nitrogen|Bottom|Sample|2019-04-03|2021-01-14|20|0.234|0.525|0.3495|0.35235|0.0771766770059725
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|WQ02|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|21|0.174|0.494|0.304|0.296380952380952|0.080944719525412
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|WQ03|Total Nitrogen|Bottom|Sample|2019-04-02|2020-05-05|14|0.164|0.692|0.3065|0.3165|0.124441985247374
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|WQ04|Total Nitrogen|Bottom|Sample|2019-04-02|2021-01-13|21|0.184|0.527|0.309|0.320761904761905|0.0736239803066262
6|Biscayne Bay Aquatic Preserve|5026|North Biscayne Bay Seagrass Loss Water Quality Program|WQ05|Total Nitrogen|Bottom|Sample|2019-04-02|2020-05-05|14|0.174|0.4|0.2985|0.290928571428571|0.0570727798324402
