AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2014|Dissolved Oxygen|bottom|2014-01-01|2014-12-31|25538|1.6|12.1|6|5.91565118646723|1.36208906184452
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2015|Dissolved Oxygen|bottom|2015-01-01|2015-12-31|34692|0.5|13.2|5.4|5.35046984895653|1.61733890741343
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2016|Dissolved Oxygen|bottom|2016-01-01|2016-12-31|33433|0.5|15.2|5.3|5.2849579756528|1.55890334186441
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-06|29373|0|12.3|5.3|5.02870663534539|1.88763397147076
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2018|Dissolved Oxygen|bottom|2018-01-09|2018-12-31|29983|0.5|13.6|5.9|5.89098155621519|1.71905879625461
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2019|Dissolved Oxygen|bottom|2019-01-01|2019-12-31|30867|0.1|11.4|5.2|5.14589367285451|1.50593059682434
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|30271|0.3|11.2|5.2|5.21796769185029|1.70703394665275
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-31|34979|0.7|12.3|5.4|5.3427999656937|1.64214354819619
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|2022|Dissolved Oxygen|bottom|2022-01-01|2022-08-31|23186|0.4|12.8|5.3|5.22395842318641|1.60092841696439
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2002|Dissolved Oxygen|bottom|2002-01-01|2002-12-26|16579|1.4|9.3|5.2|5.35702394595573|1.24557534090739
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2003|Dissolved Oxygen|bottom|2003-02-13|2003-12-31|14747|1.8|10.8|4.8|4.97636807486268|1.20328098961807
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2004|Dissolved Oxygen|bottom|2004-01-01|2004-12-31|16865|1.2|10.6|5.6|5.47328194485621|1.21855079368305
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2005|Dissolved Oxygen|bottom|2005-01-01|2005-12-31|16517|2.4|9.2|5.3|5.3531997336078|1.22579651681446
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2009|Dissolved Oxygen|bottom|2009-02-19|2009-12-31|29985|1.1|10.6|4.8|4.94303485075871|1.34895592641177
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2010|Dissolved Oxygen|bottom|2010-01-01|2010-12-31|34208|1.9|12.4|5.6|5.73921889616464|1.56067119002097
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2011|Dissolved Oxygen|bottom|2011-01-01|2011-12-31|33935|1.1|9.9|5.1|5.08690437601297|1.40352573564578
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2012|Dissolved Oxygen|bottom|2012-01-01|2012-12-31|30471|1.1|8.7|5.1|5.07794952577861|1.34039184135139
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2013|Dissolved Oxygen|bottom|2013-01-01|2013-12-31|35035|2.4|9.2|5.1|5.1366576280862|1.15794500440243
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2014|Dissolved Oxygen|bottom|2014-01-01|2014-12-31|34854|2|9.9|5.4|5.33477362713032|1.21690875112165
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2015|Dissolved Oxygen|bottom|2015-01-01|2015-12-26|31090|1.9|9.3|4.8|4.89804438726279|1.27884331455802
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2016|Dissolved Oxygen|bottom|2016-01-07|2016-12-31|34502|2|9|5|4.97309431337314|1.20662203674009
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-31|34554|0.1|12.7|4.8|4.45920009260867|1.78376092446343
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2018|Dissolved Oxygen|bottom|2018-01-01|2018-12-31|34407|1.2|12.2|5.1|5.1975789810213|1.37668075741593
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2019|Dissolved Oxygen|bottom|2019-01-01|2019-12-31|35038|1.6|8.2|4.9|4.88252468748216|1.14550748494676
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|30188|1.4|9.4|4.9|4.926056711276|1.3591682691159
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-31|35029|1.4|9.9|5.1|5.04269890662023|1.16431718161805
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|2022|Dissolved Oxygen|bottom|2022-01-01|2022-08-31|23183|1|8.4|5.1|5.07682784799206|1.23210531596004
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2000|Dissolved Oxygen|bottom|2000-01-01|2000-12-31|16435|0.1|10.9|4.7|4.57798600547612|1.7370826718619
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2001|Dissolved Oxygen|bottom|2001-01-01|2001-12-31|16089|0.3|8.9|4.7|4.52299707874946|1.83478650371799
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2002|Dissolved Oxygen|bottom|2002-01-01|2002-12-26|15193|0.3|9.5|4.3|4.33747120384388|1.69143284798106
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2003|Dissolved Oxygen|bottom|2003-02-13|2003-12-31|13416|0.5|9.5|4|4.08089594514013|1.57071298910046
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2004|Dissolved Oxygen|bottom|2004-01-01|2004-12-31|14849|0.1|9.5|5.1|4.89562260084854|1.56332813116979
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2005|Dissolved Oxygen|bottom|2005-01-01|2005-12-31|14790|0.1|8.7|4.3|4.38073698444895|1.65055047026237
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2009|Dissolved Oxygen|bottom|2009-02-19|2009-12-31|30289|0.6|8.5|4.4|4.38927993661065|1.56402716383364
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2010|Dissolved Oxygen|bottom|2010-01-01|2010-12-31|33077|0.3|11.1|4.9|4.96462496598845|1.80800277592501
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2011|Dissolved Oxygen|bottom|2011-01-01|2011-12-31|34665|0.3|9.4|4.4|4.32868599451897|1.51008929594159
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2012|Dissolved Oxygen|bottom|2012-01-01|2012-12-31|31053|0.4|8.4|4.5|4.35333140115287|1.45932758204219
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2013|Dissolved Oxygen|bottom|2013-01-01|2013-12-31|33590|0.5|9.1|4.3|4.29410538850849|1.5419764245229
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2014|Dissolved Oxygen|bottom|2014-01-01|2014-12-31|33604|0.3|8.4|4.8|4.56070408284728|1.52174156816254
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2015|Dissolved Oxygen|bottom|2015-01-01|2015-12-31|31676|0.4|8.5|4.2|4.2172780654123|1.43207008989688
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2016|Dissolved Oxygen|bottom|2016-01-01|2016-12-31|34937|0.4|8.6|4.5|4.33694650370667|1.44911189226563
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-31|33247|0.2|8.2|4.5|4.17361566457124|1.84791379874624
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2018|Dissolved Oxygen|bottom|2018-01-01|2018-12-31|33584|0.6|9|4.7|4.73938482610767|1.51446583193941
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2019|Dissolved Oxygen|bottom|2019-01-03|2019-12-31|29820|0.2|8.1|4.2|4.15147551978538|1.38572783296512
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|30329|0.2|8.3|4|4.1725015661578|1.56165859757557
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-31|35031|0.2|8.2|4.3|4.1917558733693|1.45221732967261
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|2022|Dissolved Oxygen|bottom|2022-01-01|2022-08-31|23244|0.2|8.3|4.3|4.17321459301325|1.64141747246639
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2016|Dissolved Oxygen|bottom|2016-01-01|2016-12-31|33394|0.7|11.7|5|5.03146074145056|1.48525879618433
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-31|31382|0|13.4|4.9|4.90094321585622|1.83702812178246
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2018|Dissolved Oxygen|bottom|2018-01-01|2018-12-31|34703|0.6|18.2|5.2|5.28144252658272|1.71724555873812
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2019|Dissolved Oxygen|bottom|2019-01-01|2019-12-31|34842|0.7|12.7|4.9|4.96789506916939|1.53446543794838
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|27908|0.3|11.4|4.9|4.98304428837609|1.68303114928797
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-31|33497|0.4|11.5|5.1|5.06022330357943|1.4603037046351
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|2022|Dissolved Oxygen|bottom|2022-01-01|2022-08-31|22650|0.5|12.8|5|4.99304635761589|1.58063911433696
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2004|Dissolved Oxygen|bottom|2004-07-14|2004-12-31|9003|0.6|12.6|6.1|6.12247028768188|1.64990302411398
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2005|Dissolved Oxygen|bottom|2005-01-01|2005-12-31|22123|0|9.7|6.1|5.95809790715545|1.48560943177466
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2006|Dissolved Oxygen|bottom|2006-01-01|2006-12-31|23407|0.3|9.2|5.6|5.47468278720041|1.59645099294207
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2007|Dissolved Oxygen|bottom|2007-01-01|2007-12-31|13814|0.9|8.6|5.4|5.34734327493847|1.32593751531471
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2008|Dissolved Oxygen|bottom|2008-01-01|2008-12-12|20193|0.2|12.9|4.8|4.78230574951716|1.91004787285549
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2009|Dissolved Oxygen|bottom|2009-02-03|2009-12-31|9540|0.2|9.2|5.1|4.77986373165618|1.9327714816984
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2010|Dissolved Oxygen|bottom|2010-01-01|2010-12-31|27744|0.2|10.5|5.2|5.3480788638985|2.04534101689866
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2011|Dissolved Oxygen|bottom|2011-01-01|2011-12-31|27019|0.3|8.8|4.7|4.67173840630667|1.40398425593709
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2012|Dissolved Oxygen|bottom|2012-01-01|2012-12-31|29141|0.1|8.8|4.9|4.64983013623417|1.55508301158806
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2013|Dissolved Oxygen|bottom|2013-01-01|2013-12-31|33159|0.2|9.4|4.9|4.82490123345095|1.41670929787328
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2014|Dissolved Oxygen|bottom|2014-01-01|2014-12-31|34722|0.1|8.9|5.6|5.45065952422096|1.31633652746698
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2015|Dissolved Oxygen|bottom|2015-01-01|2015-12-31|24268|0.3|8.9|5.7|5.70641173561892|1.29997356836261
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2016|Dissolved Oxygen|bottom|2016-01-01|2016-12-31|31806|2|9.8|5.8|5.7955857385399|1.13126857877241
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-31|31603|0.7|11.3|5.9|5.83101604278075|1.00182477132508
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2018|Dissolved Oxygen|bottom|2018-01-01|2018-12-31|33631|2.4|9.8|5.9|5.9469209955101|1.109461628287
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2019|Dissolved Oxygen|bottom|2019-01-01|2019-12-31|33309|1.7|9.7|5.7|5.68480290612147|1.07947330514511
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|35120|1.6|10.5|6|5.92756833712984|1.17011668213125
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-31|23597|2.5|10.2|6.1|6.02208755350256|1.01721510135796
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|2022|Dissolved Oxygen|bottom|2022-01-01|2022-06-30|11995|3.5|9.2|6.2|6.16190079199667|0.758538119368087
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2004|Dissolved Oxygen|bottom|2004-08-20|2004-12-23|9290|1.2|12.7|6.4|6.40572658772874|1.70473984591405
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2005|Dissolved Oxygen|bottom|2005-01-01|2005-12-31|17872|0.6|10.2|6.4|6.13074641897941|1.68849465624642
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2006|Dissolved Oxygen|bottom|2006-01-01|2006-12-31|19638|0.1|10.3|5.6|5.46730827986557|1.82342176431389
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2007|Dissolved Oxygen|bottom|2007-01-01|2007-12-31|20985|0.1|10.3|5.3|5.2651703597808|1.93640053127845
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2008|Dissolved Oxygen|bottom|2008-01-01|2008-12-30|22300|0.1|10.1|6.1|5.89275784753363|1.76451512548688
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2009|Dissolved Oxygen|bottom|2009-02-03|2009-12-31|17079|0.4|9.7|5.8|5.60290415129691|1.6604397937968
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2010|Dissolved Oxygen|bottom|2010-01-01|2010-12-31|25314|0.3|10.8|5.7|5.66758710594928|1.9726544331432
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2011|Dissolved Oxygen|bottom|2011-01-01|2011-12-31|28413|0.1|9.8|5.1|4.98241649948967|1.78327889052888
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2012|Dissolved Oxygen|bottom|2012-01-01|2012-06-07|15204|0.3|9.3|5.3|5.14004867140226|1.58608872892638
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2014|Dissolved Oxygen|bottom|2014-08-01|2014-12-31|11943|1.1|10|6|5.85620028468559|1.52222078511958
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2015|Dissolved Oxygen|bottom|2015-01-01|2015-12-31|25441|1.2|9.6|6.1|6.036759561338|1.34845769193671
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2016|Dissolved Oxygen|bottom|2016-01-01|2016-12-31|21280|0|10.6|6.4|6.40327537593985|1.16505992034493
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2017|Dissolved Oxygen|bottom|2017-01-01|2017-12-31|28296|0.9|11.8|6.1|6.09649420412779|1.32891148439122
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2018|Dissolved Oxygen|bottom|2018-01-01|2018-12-31|32903|0.1|14.2|6.4|6.3360635808285|1.64901581082093
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2019|Dissolved Oxygen|bottom|2019-01-01|2019-12-31|35016|1.2|12.2|6.4|6.34461103495545|1.48334620140698
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2020|Dissolved Oxygen|bottom|2020-01-01|2020-12-31|33740|1.7|12.5|6.2|6.21766152934203|1.39953739710372
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2021|Dissolved Oxygen|bottom|2021-01-01|2021-12-28|30371|1.4|12.6|6.4|6.37406736689605|1.62998851035751
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|2022|Dissolved Oxygen|bottom|2022-02-22|2022-06-30|12340|0.9|11.1|6.3|6.27584278768233|1.41707681981872
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2004|Dissolved Oxygen|bottom|2004-11-23|2004-12-31|2381|3.6|12.1|7.3|7.18126837463251|1.27495008462329
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2005|Dissolved Oxygen|bottom|2005-01-01|2005-12-28|13275|0.1|14.8|6.2|6.01289642184557|1.97351020117236
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2006|Dissolved Oxygen|bottom|2006-01-26|2006-11-17|13055|0.1|12.9|5.2|5.08762160091919|1.92851128789861
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2007|Dissolved Oxygen|bottom|2007-01-24|2007-12-07|14072|0|11.6|5.2|5.11333854462763|1.96335424362185
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2008|Dissolved Oxygen|bottom|2008-02-25|2008-12-12|11407|0|13.6|5.6|5.47607609362672|1.99964404087173
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2009|Dissolved Oxygen|bottom|2009-01-14|2009-12-31|20671|0.3|12.7|6.1|5.99421895409027|1.60390155605025
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2010|Dissolved Oxygen|bottom|2010-01-01|2010-12-31|30115|0.1|15.1|6.2|6.0582135148597|2.02284091445232
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|2011|Dissolved Oxygen|bottom|2011-01-01|2011-12-31|30095|0.1|10.3|5.4|5.20930387107493|1.63345163663403
